,Unnamed: 0,Основное средство,Инвентарный номер,ОКОФ,Амортизационная группа,Способ начисления амортизации,Дата принятия к учету,Состояние,Срок полезного использования,"Мес. норма износа, %","Износ, %",Балансовая стоимость,Количество,Сумма амортизации,Остаточная стоимость
2633,2 624,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002235,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2634,2 625,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002236,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2635,2 626,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002237,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2636,2 627,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002238,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2637,2 628,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002239,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2638,2 629,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002240,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2639,2 630,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002241,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2640,2 631,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002242,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2641,2 632,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002243,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2642,2 633,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002244,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2643,2 634,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002245,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2644,2 635,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002246,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2645,2 636,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002247,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2646,2 637,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002248,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2647,2 638,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002249,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2648,2 639,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002250,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2649,2 640,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002251,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2650,2 641,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002252,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2651,2 642,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002253,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2652,2 643,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002254,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2653,2 644,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002255,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2654,2 645,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002256,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2655,2 646,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002257,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2656,2 647,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002258,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2657,2 648,"Стол на металлоопорах на одно рабочее место, тип 1",11013606002259,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,8826.33,1.0,0.0,8826.33
2658,2 649,"Стол на металлоопорах на одно рабочее место, тип 2",11013606002260,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,6546.19,1.0,0.0,6546.19
2659,2 650,"Стол на металлоопорах на одно рабочее место, тип 2",11013606002261,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,6546.19,1.0,0.0,6546.19
2660,2 651,"Стол на металлоопорах на одно рабочее место, тип 2",11013606002262,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,6546.19,1.0,0.0,6546.19
2661,2 652,"Стол на металлоопорах на одно рабочее место, тип 2",11013606002263,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,6546.19,1.0,0.0,6546.19
2662,2 653,"Стол на металлоопорах на одно рабочее место, тип 2",11013606002264,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,6546.19,1.0,0.0,6546.19
2663,2 654,"Стол на металлоопорах на одно рабочее место, тип 2",11013606002265,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,6546.19,1.0,0.0,6546.19
2664,2 655,"Стол на металлоопорах на одно рабочее место, тип 2",11013606002266,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,6546.19,1.0,0.0,6546.19
2665,2 656,"Стол на металлоопорах на одно рабочее место, тип 2",11013606002267,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,6546.19,1.0,0.0,6546.19
2666,2 657,"Стол на металлоопорах на одно рабочее место, тип 2",11013606002268,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,6546.19,1.0,0.0,6546.19
2667,2 658,"Стол на металлоопорах на одно рабочее место, тип 2",11013606002269,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,6546.19,1.0,0.0,6546.19
2668,2 659,Тумба мобильная,11013606002270,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2669,2 660,Тумба мобильная,11013606002271,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2670,2 661,Тумба мобильная,11013606002272,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2671,2 662,Тумба мобильная,11013606002273,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2672,2 663,Тумба мобильная,11013606002274,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2673,2 664,Тумба мобильная,11013606002275,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2674,2 665,Тумба мобильная,11013606002276,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2675,2 666,Тумба мобильная,11013606002277,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2676,2 667,Тумба мобильная,11013606002278,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2677,2 668,Тумба мобильная,11013606002279,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2678,2 669,Тумба мобильная,11013606002280,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2679,2 670,Тумба мобильная,11013606002281,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2680,2 671,Тумба мобильная,11013606002282,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2681,2 672,Тумба мобильная,11013606002283,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2682,2 673,Тумба мобильная,11013606002284,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2683,2 674,Тумба мобильная,11013606002285,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2684,2 675,Тумба мобильная,11013606002286,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2685,2 676,Тумба мобильная,11013606002287,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2686,2 677,Тумба мобильная,11013606002288,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2687,2 678,Тумба мобильная,11013606002289,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2688,2 679,Тумба мобильная,11013606002290,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2689,2 680,Тумба мобильная,11013606002291,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2690,2 681,Тумба мобильная,11013606002292,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2691,2 682,Тумба мобильная,11013606002293,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2692,2 683,Тумба мобильная,11013606002294,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2693,2 684,Тумба мобильная,11013606002295,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2694,2 685,Тумба мобильная,11013606002296,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2695,2 686,Тумба мобильная,11013606002297,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2696,2 687,Тумба мобильная,11013606002298,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2697,2 688,Тумба мобильная,11013606002299,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2698,2 689,Тумба мобильная,11013606002300,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2699,2 690,Тумба мобильная,11013606002301,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2700,2 691,Тумба мобильная,11013606002302,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2701,2 692,Тумба мобильная,11013606002303,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2702,2 693,Тумба мобильная,11013606002304,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2703,2 694,Тумба мобильная,11013606002305,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2704,2 695,Тумба мобильная,11013606002306,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2705,2 696,Тумба мобильная,11013606002307,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2706,2 697,Тумба мобильная,11013606002308,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2707,2 698,Тумба мобильная,11013606002309,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2708,2 699,Тумба мобильная,11013606002310,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2709,2 700,Тумба мобильная,11013606002311,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2710,2 701,Тумба мобильная,11013606002312,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2711,2 702,Тумба мобильная,11013606002313,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2712,2 703,Тумба мобильная,11013606002314,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2713,2 704,Тумба мобильная,11013606002315,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2714,2 705,Тумба мобильная,11013606002316,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2715,2 706,Тумба мобильная,11013606002317,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2716,2 707,Тумба мобильная,11013606002318,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2717,2 708,Тумба мобильная,11013606002319,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2718,2 709,Тумба мобильная,11013606002320,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2719,2 710,Тумба мобильная,11013606002321,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2720,2 711,Тумба мобильная,11013606002322,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2721,2 712,Тумба мобильная,11013606002323,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2722,2 713,Тумба мобильная,11013606002324,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2723,2 714,Тумба мобильная,11013606002325,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2724,2 715,Тумба мобильная,11013606002326,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2725,2 716,Тумба мобильная,11013606002327,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2726,2 717,Тумба мобильная,11013606002328,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2727,2 718,Тумба мобильная,11013606002329,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2728,2 719,Тумба мобильная,11013606002330,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2729,2 720,Тумба мобильная,11013606002331,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2730,2 721,Тумба мобильная,11013606002332,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2731,2 722,Тумба мобильная,11013606002333,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2732,2 723,Тумба мобильная,11013606002334,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2733,2 724,Тумба мобильная,11013606002335,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2734,2 725,Тумба мобильная,11013606002336,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2735,2 726,Тумба мобильная,11013606002337,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2736,2 727,Тумба мобильная,11013606002338,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2737,2 728,Тумба мобильная,11013606002339,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2738,2 729,Тумба мобильная,11013606002340,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2739,2 730,Тумба мобильная,11013606002341,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2740,2 731,Тумба мобильная,11013606002342,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2741,2 732,Тумба мобильная,11013606002343,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2742,2 733,Тумба мобильная,11013606002344,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2743,2 734,Тумба мобильная,11013606002345,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2744,2 735,Тумба мобильная,11013606002346,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2745,2 736,Тумба мобильная,11013606002347,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2746,2 737,Тумба мобильная,11013606002348,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2747,2 738,Тумба мобильная,11013606002349,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2748,2 739,Тумба мобильная,11013606002350,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2749,2 740,Тумба мобильная,11013606002351,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2750,2 741,Тумба мобильная,11013606002352,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2751,2 742,Тумба мобильная,11013606002353,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2752,2 743,Тумба мобильная,11013606002354,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2753,2 744,Тумба мобильная,11013606002355,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2754,2 745,Тумба мобильная,11013606002356,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2755,2 746,Тумба мобильная,11013606002357,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2756,2 747,Тумба мобильная,11013606002358,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2757,2 748,Тумба мобильная,11013606002359,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2758,2 749,Тумба мобильная,11013606002360,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2759,2 750,Тумба мобильная,11013606002361,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2760,2 751,Тумба мобильная,11013606002362,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2761,2 752,Тумба мобильная,11013606002363,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2762,2 753,Тумба мобильная,11013606002364,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2763,2 754,Тумба мобильная,11013606002365,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2764,2 755,Тумба мобильная,11013606002366,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2765,2 756,Тумба мобильная,11013606002367,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2766,2 757,Тумба мобильная,11013606002368,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2767,2 758,Тумба мобильная,11013606002369,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2768,2 759,Тумба мобильная,11013606002370,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2769,2 760,Тумба мобильная,11013606002371,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2770,2 761,Тумба мобильная,11013606002372,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2771,2 762,Тумба мобильная,11013606002373,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2772,2 763,Тумба мобильная,11013606002374,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2773,2 764,Тумба мобильная,11013606002375,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2774,2 765,Тумба мобильная,11013606002376,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2775,2 766,Тумба мобильная,11013606002377,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2776,2 767,Тумба мобильная,11013606002378,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2777,2 768,Тумба мобильная,11013606002379,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2778,2 769,Тумба мобильная,11013606002380,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2779,2 770,Тумба мобильная,11013606002381,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2780,2 771,Тумба мобильная,11013606002382,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2781,2 772,Тумба мобильная,11013606002383,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2782,2 773,Тумба мобильная,11013606002384,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2783,2 774,Тумба мобильная,11013606002385,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2784,2 775,Тумба мобильная,11013606002386,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2785,2 776,Тумба мобильная,11013606002387,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2786,2 777,Тумба мобильная,11013606002388,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2787,2 778,Тумба мобильная,11013606002389,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2788,2 779,Тумба мобильная,11013606002390,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2789,2 780,Тумба мобильная,11013606002391,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2790,2 781,Тумба мобильная,11013606002392,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2791,2 782,Тумба мобильная,11013606002393,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2792,2 783,Тумба мобильная,11013606002394,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2793,2 784,Тумба мобильная,11013606002395,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2794,2 785,Тумба мобильная,11013606002396,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2795,2 786,Тумба мобильная,11013606002397,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2796,2 787,Тумба мобильная,11013606002398,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2797,2 788,Тумба мобильная,11013606002399,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2798,2 789,Тумба мобильная,11013606002400,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2799,2 790,Тумба мобильная,11013606002401,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2800,2 791,Тумба мобильная,11013606002402,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2801,2 792,Тумба мобильная,11013606002403,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2802,2 793,Тумба мобильная,11013606002404,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2803,2 794,Тумба мобильная,11013606002405,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
2804,2 795,Тумба мобильная,11013606002406,330.31.01.12,6.0,,11.11.2019,Введено в эксплуатацию,,-,-,5434.73,1.0,0.0,5434.73
