,Unnamed: 0,Основное средство,Инвентарный номер,ОКОФ,Амортизационная группа,Способ начисления амортизации,Дата принятия к учету,Состояние,Срок полезного использования,"Мес. норма износа, %","Износ, %",Балансовая стоимость,Количество,Сумма амортизации,Остаточная стоимость
2575,2 566,Стул штабелируемый,11013606002592,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2576,2 567,Стул штабелируемый,11013606002593,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2577,2 568,Стул штабелируемый,11013606002594,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2578,2 569,Стул штабелируемый,11013606002595,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2579,2 570,Стул штабелируемый,11013606002596,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2580,2 571,Стул штабелируемый,11013606002597,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2581,2 572,Стул штабелируемый,11013606002598,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2582,2 573,Стул штабелируемый,11013606002599,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2583,2 574,Стул штабелируемый,11013606002600,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2584,2 575,Стул штабелируемый,11013606002601,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2585,2 576,Стул штабелируемый,11013606002602,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2586,2 577,Стул штабелируемый,11013606002603,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2587,2 578,Стул штабелируемый,11013606002604,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2588,2 579,Стул штабелируемый,11013606002605,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2589,2 580,Стул штабелируемый,11013606002606,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2590,2 581,Стул штабелируемый,11013606002607,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2591,2 582,Стул штабелируемый,11013606002608,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2592,2 583,Стул штабелируемый,11013606002609,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2593,2 584,Стул штабелируемый,11013606002610,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2594,2 585,Стул штабелируемый,11013606002611,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2595,2 586,Стул штабелируемый,11013606002612,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2596,2 587,Стул штабелируемый,11013606002613,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2597,2 588,Стул штабелируемый,11013606002614,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2598,2 589,Стул штабелируемый,11013606002615,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2599,2 590,Стул штабелируемый,11013606002616,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2600,2 591,Стул штабелируемый,11013606002617,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2601,2 592,Стул штабелируемый,11013606002618,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2602,2 593,Стул штабелируемый,11013606002619,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2603,2 594,Стул штабелируемый,11013606002620,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2604,2 595,Стул штабелируемый,11013606002621,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2605,2 596,Стул штабелируемый,11013606002622,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2606,2 597,Стул штабелируемый,11013606002623,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2607,2 598,Стул штабелируемый,11013606002624,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2608,2 599,Стул штабелируемый,11013606002625,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2609,2 600,Стул штабелируемый,11013606002626,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2610,2 601,Стул штабелируемый,11013606002627,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2611,2 602,Стул штабелируемый,11013606002628,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2612,2 603,Стул штабелируемый,11013606002629,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2613,2 604,Стул штабелируемый,11013606002630,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2614,2 605,Стул штабелируемый,11013606002631,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2615,2 606,Стул штабелируемый,11013606002632,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2616,2 607,Стул штабелируемый,11013606002633,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2617,2 608,Стул штабелируемый,11013606002634,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2618,2 609,Стул штабелируемый,11013606002635,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2619,2 610,Стул штабелируемый,11013606002636,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2620,2 611,Стул штабелируемый,11013606002637,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2621,2 612,Стул штабелируемый,11013606002638,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2622,2 613,Стул штабелируемый,11013606002639,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2623,2 614,Стул штабелируемый,11013606002640,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2624,2 615,Стул штабелируемый,11013606002641,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2625,2 616,Стул штабелируемый,11013606002642,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2626,2 617,Стул штабелируемый,11013606002643,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2627,2 618,Стул штабелируемый,11013606002644,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2628,2 619,Стул штабелируемый,11013606002645,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2629,2 620,Стул штабелируемый,11013606002646,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2630,2 621,Стул штабелируемый,11013606002647,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2631,2 622,Стул штабелируемый,11013606002648,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2632,2 623,Стул штабелируемый,11013606002649,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2633,2 624,Стул штабелируемый,11013606002650,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2634,2 625,Стул штабелируемый,11013606002651,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2635,2 626,Стул штабелируемый,11013606002652,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2636,2 627,Стул штабелируемый,11013606002653,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2637,2 628,Стул штабелируемый,11013606002654,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2638,2 629,Стул штабелируемый,11013606002655,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2639,2 630,Стул штабелируемый,11013606002656,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2640,2 631,Стул штабелируемый,11013606002657,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,858.12,1.0,0.0,858.12
2641,2 632,Стул с подлокотниками,11013606002508,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2642,2 633,Стул с подлокотниками,11013606002509,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2643,2 634,Стул с подлокотниками,11013606002510,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2644,2 635,Стул с подлокотниками,11013606002511,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2645,2 636,Стул с подлокотниками,11013606002512,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2646,2 637,Стул с подлокотниками,11013606002513,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2647,2 638,Стул с подлокотниками,11013606002514,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2648,2 639,Стул с подлокотниками,11013606002515,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2649,2 640,Стул с подлокотниками,11013606002516,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2650,2 641,Стул с подлокотниками,11013606002517,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2651,2 642,Стул с подлокотниками,11013606002518,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2652,2 643,Стул с подлокотниками,11013606002519,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2653,2 644,Стул с подлокотниками,11013606002520,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2654,2 645,Стул с подлокотниками,11013606002521,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2655,2 646,Стул с подлокотниками,11013606002522,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2656,2 647,Стул с подлокотниками,11013606002523,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2657,2 648,Стул с подлокотниками,11013606002524,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2658,2 649,Стул с подлокотниками,11013606002525,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2659,2 650,Стул с подлокотниками,11013606002526,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2660,2 651,Стул с подлокотниками,11013606002527,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2661,2 652,Стул с подлокотниками,11013606002528,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2662,2 653,Стул с подлокотниками,11013606002529,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2663,2 654,Стул с подлокотниками,11013606002530,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2664,2 655,Стул с подлокотниками,11013606002531,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2665,2 656,Стул с подлокотниками,11013606002532,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2666,2 657,Стул с подлокотниками,11013606002533,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2667,2 658,Стул с подлокотниками,11013606002534,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2668,2 659,Стул с подлокотниками,11013606002535,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2669,2 660,Стул с подлокотниками,11013606002536,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2670,2 661,Стул с подлокотниками,11013606002537,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2671,2 662,Стул с подлокотниками,11013606002538,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2672,2 663,Стул с подлокотниками,11013606002539,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2673,2 664,Стул с подлокотниками,11013606002540,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2674,2 665,Стул с подлокотниками,11013606002541,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2675,2 666,Стул с подлокотниками,11013606002542,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2676,2 667,Стул с подлокотниками,11013606002543,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2677,2 668,Стул с подлокотниками,11013606002544,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2678,2 669,Стул с подлокотниками,11013606002545,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2679,2 670,Стул с подлокотниками,11013606002546,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2680,2 671,Стул с подлокотниками,11013606002547,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2681,2 672,Стул с подлокотниками,11013606002548,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2682,2 673,Стул с подлокотниками,11013606002549,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2683,2 674,Стул с подлокотниками,11013606002550,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2684,2 675,Стул с подлокотниками,11013606002551,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2685,2 676,Стул с подлокотниками,11013606002552,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2686,2 677,Стул с подлокотниками,11013606002553,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2687,2 678,Стул с подлокотниками,11013606002554,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2688,2 679,Стул с подлокотниками,11013606002555,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2689,2 680,Стул с подлокотниками,11013606002556,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2690,2 681,Стул с подлокотниками,11013606002557,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,2737.8,1.0,0.0,2737.8
2691,2 682,Тумба под оргтехнику,11013606002658,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,4862.65,1.0,0.0,4862.65
2692,2 683,Тумба под оргтехнику,11013606002659,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,4862.65,1.0,0.0,4862.65
2693,2 684,Тумба под оргтехнику,11013606002660,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,4862.65,1.0,0.0,4862.65
2694,2 685,Брифинг-приставка для стола руководителя,11013606002495,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,7682.18,1.0,0.0,7682.18
2695,2 686,Брифинг-приставка для стола руководителя,11013606002496,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,7682.18,1.0,0.0,7682.18
2696,2 687,Брифинг-приставка для стола руководителя,11013606002497,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,7682.18,1.0,0.0,7682.18
2697,2 688,Шкаф низкий для кабинета руководителя,11013606002662,330.31.01.12,6.0,,21.11.2019,Введено в эксплуатацию,,-,-,9479.63,1.0,0.0,9479.63
2698,2 689,"Кресло руководителя CHAIRMAN CH 840, черная сетка",11013606002693,330.31.01.11,6.0,,10.12.2019,Введено в эксплуатацию,,-,-,7616.0,1.0,0.0,7616.0
2699,2 690,"Кресло руководителя CHAIRMAN CH 840, черная сетка",11013606002694,330.31.01.11,6.0,,10.12.2019,Введено в эксплуатацию,,-,-,7616.0,1.0,0.0,7616.0
2700,2 691,"Кресло руководителя CHAIRMAN CH 840, черная сетка",11013606002695,330.31.01.11,6.0,,10.12.2019,Введено в эксплуатацию,,-,-,7616.0,1.0,0.0,7616.0
2701,2 692,"Кресло руководителя CHAIRMAN CH 840, черная сетка",11013606002696,330.31.01.11,6.0,,10.12.2019,Введено в эксплуатацию,,-,-,7616.0,1.0,0.0,7616.0
2702,2 693,"Кресло руководителя CHAIRMAN CH 840, черная сетка",11013606002697,330.31.01.11,6.0,,10.12.2019,Введено в эксплуатацию,,-,-,7616.0,1.0,0.0,7616.0
2703,2 694,"Кресло руководителя CHAIRMAN CH 840, черная сетка",11013606002698,330.31.01.11,6.0,,10.12.2019,Введено в эксплуатацию,,-,-,7616.0,1.0,0.0,7616.0
2704,2 695,"Кресло руководителя CHAIRMAN CH 840, черная сетка",11013606002699,330.31.01.11,6.0,,10.12.2019,Введено в эксплуатацию,,-,-,7616.0,1.0,0.0,7616.0
2705,2 696,"Кресло руководителя CHAIRMAN CH 840, черная сетка",11013606002700,330.31.01.11,6.0,,10.12.2019,Введено в эксплуатацию,,-,-,7616.0,1.0,0.0,7616.0
2706,2 697,"Кресло руководителя CHAIRMAN CH 840, черная сетка",11013606002701,330.31.01.11,6.0,,10.12.2019,Введено в эксплуатацию,,-,-,7616.0,1.0,0.0,7616.0
2707,2 698,"Кресло руководителя CHAIRMAN CH 840, черная сетка",11013606002702,330.31.01.11,6.0,,10.12.2019,Введено в эксплуатацию,,-,-,7616.0,1.0,0.0,7616.0
2708,2 699,"Кресло руководителя CHAIRMAN CH 840, черная сетка",11013606002703,330.31.01.11,6.0,,10.12.2019,Введено в эксплуатацию,,-,-,7616.0,1.0,0.0,7616.0
2709,2 700,"Кресло руководителя CHAIRMAN CH 840, черная сетка",11013606002704,330.31.01.11,6.0,,10.12.2019,Введено в эксплуатацию,,-,-,7616.0,1.0,0.0,7616.0
2710,2 701,"Кресло руководителя CHAIRMAN CH 840, черная сетка",11013606002705,330.31.01.11,6.0,,10.12.2019,Введено в эксплуатацию,,-,-,7616.0,1.0,0.0,7616.0
2711,2 702,"Кресло руководителя CHAIRMAN CH 840, черная сетка",11013606002706,330.31.01.11,6.0,,10.12.2019,Введено в эксплуатацию,,-,-,7616.0,1.0,0.0,7616.0
2712,2 703,"Кресло руководителя CHAIRMAN CH 840, черная сетка",11013606002707,330.31.01.11,6.0,,10.12.2019,Введено в эксплуатацию,,-,-,7616.0,1.0,0.0,7616.0
2713,2 704,"Кресло руководителя CHAIRMAN CH 840, черная сетка",11013606002708,330.31.01.11,6.0,,10.12.2019,Введено в эксплуатацию,,-,-,7616.0,1.0,0.0,7616.0
2714,2 705,"Кресло руководителя CHAIRMAN CH 840, черная сетка",11013606002709,330.31.01.11,6.0,,10.12.2019,Введено в эксплуатацию,,-,-,7616.0,1.0,0.0,7616.0
2715,2 706,"Кресло руководителя CHAIRMAN CH 840, черная сетка",11013606002710,330.31.01.11,6.0,,10.12.2019,Введено в эксплуатацию,,-,-,7616.0,1.0,0.0,7616.0
2716,2 707,"Кресло руководителя CHAIRMAN CH 840, черная сетка",11013606002711,330.31.01.11,6.0,,10.12.2019,Введено в эксплуатацию,,-,-,7616.0,1.0,0.0,7616.0
2717,2 708,"Кресло руководителя CHAIRMAN CH 840, черная сетка",11013606002712,330.31.01.11,6.0,,10.12.2019,Введено в эксплуатацию,,-,-,7616.0,1.0,0.0,7616.0
2718,2 709,"Доска магнитно-маркерная BRAUBERG ""Premium"", 120х240 см, улучшенная алюминиевая рамка, ГАРАНТИЯ 10  Л",11013606002713,330.31.01.11,6.0,,09.12.2019,Введено в эксплуатацию,,-,-,6426.61,1.0,0.0,6426.61
2719,2 710,"Доска магнитно-маркерная BRAUBERG PREMIUM, 2-сторонняя, 100х150 см, на стенде, ГАРАНТИЯ 10 лет",11013606002722,330.31.01.11,6.0,,09.12.2019,Введено в эксплуатацию,,-,-,8162.52,1.0,0.0,8162.52
2720,2 711,"Доска магнитно-маркерная BRAUBERG PREMIUM, 2-сторонняя, 100х150 см, на стенде, ГАРАНТИЯ 10 лет",11013606002723,330.31.01.11,6.0,,09.12.2019,Введено в эксплуатацию,,-,-,8162.52,1.0,0.0,8162.52
2721,2 712,"Доска магнитно-маркерная BRAUBERG PREMIUM, 2-сторонняя, 100х150 см, на стенде, ГАРАНТИЯ 10 лет",11013606002724,330.31.01.11,6.0,,09.12.2019,Введено в эксплуатацию,,-,-,8162.52,1.0,0.0,8162.52
2722,2 713,"Доска магнитно-маркерная BRAUBERG PREMIUM, 2-сторонняя, 100х150 см, на стенде, ГАРАНТИЯ 10 лет",11013606002725,330.31.01.11,6.0,,09.12.2019,Введено в эксплуатацию,,-,-,8162.52,1.0,0.0,8162.52
2723,2 714,"Доска магнитно-маркерная BRAUBERG PREMIUM, 2-сторонняя, 100х150 см, на стенде, ГАРАНТИЯ 10 лет",11013606002726,330.31.01.11,6.0,,09.12.2019,Введено в эксплуатацию,,-,-,8162.52,1.0,0.0,8162.52
2724,2 715,"Доска магнитно-маркерная BRAUBERG PREMIUM, 2-сторонняя, 100х150 см, на стенде, ГАРАНТИЯ 10 лет",11013606002727,330.31.01.11,6.0,,09.12.2019,Введено в эксплуатацию,,-,-,8162.52,1.0,0.0,8162.52
2725,2 716,"Доска магнитно-маркерная BRAUBERG стандарт, 100х150 см, алюминиевая рамка, ГАРАНТИЯ 10 лет",11013606002730,330.31.01.11,6.0,,09.12.2019,Введено в эксплуатацию,,-,-,2759.22,1.0,0.0,2759.22
2726,2 717,"Доска магнитно-маркерная BRAUBERG стандарт, 100х150 см, алюминиевая рамка, ГАРАНТИЯ 10 лет",11013606002731,330.31.01.11,6.0,,09.12.2019,Введено в эксплуатацию,,-,-,2759.22,1.0,0.0,2759.22
2727,2 718,"Доска магнитно-маркерная BRAUBERG стандарт, 100х150 см, алюминиевая рамка, ГАРАНТИЯ 10 лет",11013606002732,330.31.01.11,6.0,,09.12.2019,Введено в эксплуатацию,,-,-,2759.22,1.0,0.0,2759.22
2728,2 719,"Доска магнитно-маркерная BRAUBERG стандарт, 100х150 см, алюминиевая рамка, ГАРАНТИЯ 10 лет",11013606002733,330.31.01.11,6.0,,09.12.2019,Введено в эксплуатацию,,-,-,2759.22,1.0,0.0,2759.22
2729,2 720,"Доска магнитно-маркерная BRAUBERG стандарт, 100х150 см, алюминиевая рамка, ГАРАНТИЯ 10 лет",11013606002734,330.31.01.11,6.0,,09.12.2019,Введено в эксплуатацию,,-,-,2759.22,1.0,0.0,2759.22
2730,2 721,"Доска магнитно-маркерная BRAUBERG стандарт, 100х150 см, алюминиевая рамка, ГАРАНТИЯ 10 лет",11013606002735,330.31.01.11,6.0,,09.12.2019,Введено в эксплуатацию,,-,-,2759.22,1.0,0.0,2759.22
2731,2 722,"Доска магнитно-маркерная Berlingo ""Premium"", 90*120 см, двусторонняя, поворотная, мобильная",11013606002714,330.31.01.11,6.0,,09.12.2019,Введено в эксплуатацию,,-,-,8161.79,1.0,0.0,8161.79
2732,2 723,"Доска магнитно-маркерная Berlingo ""Premium"", 90*120 см, двусторонняя, поворотная, мобильная",11013606002715,330.31.01.11,6.0,,09.12.2019,Введено в эксплуатацию,,-,-,8161.79,1.0,0.0,8161.79
2733,2 724,"Доска магнитно-маркерная Berlingo ""Premium"", 90*120 см, двусторонняя, поворотная, мобильная",11013606002716,330.31.01.11,6.0,,09.12.2019,Введено в эксплуатацию,,-,-,8161.79,1.0,0.0,8161.79
2734,2 725,"Доска магнитно-маркерная Berlingo ""Premium"", 90*120 см, двусторонняя, поворотная, мобильная",11013606002717,330.31.01.11,6.0,,09.12.2019,Введено в эксплуатацию,,-,-,8161.79,1.0,0.0,8161.79
2735,2 726,"Доска магнитно-маркерная Berlingo ""Premium"", 90*120 см, двусторонняя, поворотная, мобильная",11013606002718,330.31.01.11,6.0,,09.12.2019,Введено в эксплуатацию,,-,-,8161.79,1.0,0.0,8161.79
2736,2 727,"Доска магнитно-маркерная Berlingo ""Premium"", 90*120 см, двусторонняя, поворотная, мобильная",11013606002719,330.31.01.11,6.0,,09.12.2019,Введено в эксплуатацию,,-,-,8161.79,1.0,0.0,8161.79
